,ID,ID,ID,,,,Line,,Notes by AR,Notes by DK
Integrated,ZagreusHome_,2751,ZagreusHome_2751,,,,"Eugh, Karthus wasn't too agreeable back there.",,,
Integrated,ZagreusHome_,2752,ZagreusHome_2752,,,,"Mph, he just lost himself a customer.",,,
Integrated,ZagreusHome_,2753,ZagreusHome_2753,,,,"Augh, that's why it's called a Doomstone.",,,
Integrated,ZagreusHome_,2754,ZagreusHome_2754,,,,"Oof, damn giant evil crystal.",,,
Integrated,ZagreusHome_,2755,ZagreusHome_2755,,,,"Urgh, that damn Doomstone.",,,
Integrated,ZagreusHome_,2756,ZagreusHome_2756,,,,"Nng, that Sneak is tough...",,,
Integrated,ZagreusHome_,2757,ZagreusHome_2757,,,,"Augh, my back...",,,
Integrated,ZagreusHome_,2758,ZagreusHome_2758,,,,"Argh, I hate that Sneak...",,,
Integrated,ZagreusHome_,2759,ZagreusHome_2759,,,,"Eugh, guess Witches don't like company.",,,
Integrated,ZagreusHome_,2760,ZagreusHome_2760,,,,"Augh, don't mess with Witches, then, I guess...",,,
Integrated,ZagreusHome_,2761,ZagreusHome_2761,,,,"Kkh, damn Witches got me...",,,
Integrated,ZagreusHome_,2765,ZagreusHome_2765,,,,"Drink up, Silver!",,,
Integrated,ZagreusHome_,2766,ZagreusHome_2766,,,,"Silver, you're all set!",,,
Unused,ZagreusHome_,2767,ZagreusHome_2767,,,,"Aphelios really deserves a break, maybe this'll help...",,,
Integrated,ZagreusHome_,2768,ZagreusHome_2768,,,,Should soften up that corridor down there. Want it to look nice for him.,,,
Integrated,ZagreusHome_,2769,ZagreusHome_2769,,,,"Here, Phel, maybe we can share some snacks here or somethin'...?",,,
Unused,ZagreusHome_,2770,ZagreusHome_2770,,,,"Can get a little chilly in here, so this should be exactly what we need.",,,
Unused,ZagreusHome_,2771,ZagreusHome_2771,,,,"Can't say no to more seating options around here, just in case.",,,
Integrated,ZagreusHome_,2772,ZagreusHome_2772,,,,Wonder how they got Alune to pose with the other two. They look downright civil!,,,
Integrated,ZagreusHome_,2773,ZagreusHome_2773,,,,Mother Moon deserves a place of honor around here. How about... right over there on that wall?,,,
Integrated,ZagreusHome_,2774,ZagreusHome_2774,,,,"Oof, sorry Zoe.",,,
Integrated,ZagreusHome_,2775,ZagreusHome_2775,,,,Tough break.,,,
Integrated,ZagreusHome_,2776,ZagreusHome_2776,,,,"Hey, she did it.",,,
Integrated,ZagreusHome_,2777,ZagreusHome_2777,,,,"Good work, Zoe!",,,
Integrated,ZagreusHome_,2778,ZagreusHome_2778,,,,Makes sense.,,,
Integrated,ZagreusHome_,2779,ZagreusHome_2779,,,,"Yeah, I'll be sure to give that a try.",,,
Integrated,ZagreusHome_,2780,ZagreusHome_2780,,,,That it does.,,,
Integrated,ZagreusHome_,2781,ZagreusHome_2781,,,,Thanks for the tip.,,,
Integrated,ZagreusHome_,2782,ZagreusHome_2782,,,,"Um, OK.",,,
Integrated,ZagreusHome_,2783,ZagreusHome_2783,,,,I'll get right on that.,,,
Integrated,ZagreusHome_,2784,ZagreusHome_2784,,,,I have.,,,
Integrated,ZagreusHome_,2785,ZagreusHome_2785,,,,You try it.,,,
Integrated,ZagreusHome_,2786,ZagreusHome_2786,,,,You callin' me squishy?,,,
Integrated,ZagreusHome_,2789,ZagreusHome_2789,,,,I'll talk to him.,,,
Integrated,ZagreusHome_,2791,ZagreusHome_2791,,,,"Aw, thanks Zoe. Hehe.",,,
Integrated,ZagreusHome_,2796,ZagreusHome_2796,,,,I'll have to give that a shot.,,,
Unused,ZagreusHome_,2798,ZagreusHome_2798,,,,"Well that's rather personal, Amumu, but it sounds like you've some thoughts on the subject you'd like to share?",,,
Integrated,ZagreusHome_,2801,ZagreusHome_2801,,,,"Unlock those first, then, huh.",,,
Integrated,ZagreusHome_,2807,ZagreusHome_2807,,,,Hope it ain't too sad.,,,
Integrated,ZagreusHome_,2808,ZagreusHome_2808,,,,"Yeah, can't say I'm a huge fan o' the idea either.",,,
Integrated,ZagreusHome_,2809,ZagreusHome_2809,,,,Maybe this knitted effigy of some sort of surface creature will keep the badgers occupied.,,,
Integrated,ZagreusHome_,2810,ZagreusHome_2810,,,,Should make the entryway into the lounge a bit more welcoming.,,,
Integrated,ZagreusHome_,2811,ZagreusHome_2811,,,,This should instill a sense of fear in anyone approaching my room.,,,
Integrated,ZagreusHome_,2812,ZagreusHome_2812,,,,"You've done so much for us, House Contractor. Why don't you do a little something for yourself?",,,
Integrated,ZagreusHome_,2813,ZagreusHome_2813,,,,My room will look sick with these blades ominously displayed on either side.,,,
Integrated,ZagreusHome_,2814,ZagreusHome_2814,,,,You know I've always had a thing for double-bladed axes?,,,
Integrated,ZagreusHome_,2815,ZagreusHome_2815,,,,Nothing like a mosaic depicting my arch-enemy and the Bull of Ionia to spur me on.,,,
Integrated,ZagreusHome_,2816,ZagreusHome_2816,,,,"Gimme the brightest-burning, most ornate fireplace available, thanks.",,,
Integrated,ZagreusHome_,2817,ZagreusHome_2817,,,,Perfect thingamabob to put above a roaring inferno in the hall back there.,,,
Integrated,ZagreusHome_,2818,ZagreusHome_2818,,,,"You look a bit uncomfortable, Pa. Here, why don't you have a seat?",,,
Integrated,ZagreusHome_,2819,ZagreusHome_2819,,,,"If Vayne is gonna stand around eternally, might as do it on somethin' soft.",,,
Integrated,ZagreusHome_,2820,ZagreusHome_2820,,,,I think those pedestals over there are just a bit too modest for my tastes.,,,
Integrated,ZagreusHome_,2821,ZagreusHome_2821,,,,Maybe Aphelios will finally relax now!,,,
Integrated,ZagreusHome_,2822,ZagreusHome_2822,,,,Oh I think Phel would love this one. Or... totally ignore it?,,,
Integrated,ZagreusHome_,2823,ZagreusHome_2823,,,,Where else is Phel gonna stash loose odds and ends?,,,
Integrated,ZagreusHome_,2824,ZagreusHome_2824,,,,Let's lighten up that southwest hall a bit.,,,
Integrated,ZagreusHome_,2825,ZagreusHome_2825,,,,I think we can spice up the centrepiece a bit.,,,
Integrated,ZagreusHome_,2826,ZagreusHome_2826,,,,A painting of the finest spot in all the Underworld would be great here.,,,
Integrated,ZagreusHome_,2827,ZagreusHome_2827,,,,Seating upgraded.,,,
To Be Integrated,ZagreusHome_,2828,ZagreusHome_2828,,,,Maybe fate will cut me a break if I put up an ornate statue to honour it?,,,
Integrated,ZagreusHome_,2829,ZagreusHome_2829,,,,I think the lounge will be better off for these tables here.,,,
Integrated,ZagreusHome_,2830,ZagreusHome_2830,,,,Nice place for all the fish I been catchin'.,,,
Integrated,ZagreusHome_,2831,ZagreusHome_2831,,,,Love havin' a rack of dead meat just hangin' around.,,,
Integrated,ZagreusHome_,2832,ZagreusHome_2832,,,,Now this is just the sort of outlandish purchase that makes me briefly feel slightly better about myself.,,,
Integrated,ZagreusHome_,2833,ZagreusHome_2833,,,,I have a feelin' my walls just got blessed...,,,
Integrated,ZagreusHome_,2834,ZagreusHome_2834,,,,"Think I've outgrown my other bed, not that there's been a lot of time for sleep recently.",,,
Integrated,ZagreusHome_,2835,ZagreusHome_2835,,,,These oughtta add a little sparkle each time I revive from the Pool of Styx.,,,
Integrated,ZagreusHome_,2837,ZagreusHome_2837,,,,Other way around.,,,
Integrated,ZagreusHome_,2841,ZagreusHome_2841,,,,No!,,,
Integrated,ZagreusHome_,2843,ZagreusHome_2843,,,,Let's enjoy it while it lasts.,,,
Integrated,ZagreusHome_,2845,ZagreusHome_2845,,,,"Hahaha, just kiddin'.",,,
Integrated,ZagreusHome_,2847,ZagreusHome_2847,,,,Speakin' of which...!,,,
Integrated,ZagreusHome_,2854,ZagreusHome_2854,,,,I kinda miss Phel's long hair...,,,
Integrated,ZagreusHome_,2855,ZagreusHome_2855,,,,"Look, uh, I can explain!",,,
Integrated,ZagreusHome_,2856,ZagreusHome_2856,,,,It's really quite cozy.,,,
Integrated,ZagreusHome_,2857,ZagreusHome_2857,,,,Looks like it's 7:48...,,,
Integrated,ZagreusHome_,2858,ZagreusHome_2858,,,,Ooh look at all those.,,,
Integrated,ZagreusHome_,2859,ZagreusHome_2859,,,,"You take good care of 'em, Head Chef!",,,
Integrated,ZagreusHome_,2860,ZagreusHome_2860,,,,"Hello, fishies!",,,
Integrated,ZagreusHome_,2861,ZagreusHome_2861,,,,"It is I, fishies!",,,
Integrated,ZagreusHome_,2862,ZagreusHome_2862,,,,Look at 'em go...,,,
Integrated,ZagreusHome_,2863,ZagreusHome_2863,,,,Fishies lookin' right at home.,,,
Integrated,ZagreusHome_,2864,ZagreusHome_2864,,,,"Keep an eye on that Chef for me, fishies.",,,
Integrated,ZagreusHome_,2865,ZagreusHome_2865,,,,"Hail, fishies.",,,
Integrated,ZagreusHome_,2866,ZagreusHome_2866,,,,"How do you do, fishies?",,,
Integrated,ZagreusHome_,2867,ZagreusHome_2867,,,,They're really havin' a good time.,,,
Integrated,ZagreusHome_,2868,ZagreusHome_2868,,,,That a Knucklehead in there?,,,
Integrated,ZagreusHome_,2869,ZagreusHome_2869,,,,"Hello, Hellfish!",,,
Integrated,ZagreusHome_,2870,ZagreusHome_2870,,,,Scyllascion swimmin' around.,,,
Integrated,ZagreusHome_,2871,ZagreusHome_2871,,,,Look at that little Slavug.,,,
Integrated,ZagreusHome_,2872,ZagreusHome_2872,,,,Chrustacean hangin' in there I see.,,,
Integrated,ZagreusHome_,2873,ZagreusHome_2873,,,,That Charp seems to be doing well.,,,
Integrated,ZagreusHome_,2874,ZagreusHome_2874,,,,Ooh look at the Seamare.,,,
Integrated,ZagreusHome_,2875,ZagreusHome_2875,,,,Nice place to be a Gupp.,,,
Integrated,ZagreusHome_,2876,ZagreusHome_2876,,,,Hope that Scuffer likes the scenery.,,,
Integrated,ZagreusHome_,2877,ZagreusHome_2877,,,,Look at that Stonewhal...!,,,
Integrated,ZagreusHome_,2878,ZagreusHome_2878,,,,That Chlam's doing fine in there.,,,
Integrated,ZagreusHome_,2879,ZagreusHome_2879,,,,That Mati seems to be chillin'.,,,
Integrated,ZagreusHome_,2880,ZagreusHome_2880,,,,Pretty colors on that Projelly.,,,
Integrated,ZagreusHome_,2881,ZagreusHome_2881,,,,Look at that Voidskate...,,,
Integrated,ZagreusHome_,2882,ZagreusHome_2882,,,,"Some mortals don't believe in ghosts, but I believe in you!",,,
Integrated,ZagreusHome_,2883,ZagreusHome_2883,,,,"Sleep is for the livin', am I right?",,,
Integrated,ZagreusHome_,2884,ZagreusHome_2884,,,,Mistakes are proof that you're doing your best!,,,
Integrated,ZagreusHome_,2885,ZagreusHome_2885,,,,Remember: Hang in there!,,,
Integrated,ZagreusHome_,2886,ZagreusHome_2886,,,,This poster's awful.,,,
Integrated,ZagreusHome_,2887,ZagreusHome_2887,,,,I don't know how you Shades handle it honestly.,,,
Integrated,ZagreusHome_,2888,ZagreusHome_2888,,,,You guys hang in there.,,,
Integrated,ZagreusHome_,2889,ZagreusHome_2889,,,,Hangin' in there still?,,,
Integrated,ZagreusHome_,2890,ZagreusHome_2890,,,,"Everybody hangin' in there, I take it?",,,
Integrated,ZagreusHome_,2891,ZagreusHome_2891,,,,Don't think I'm welcome in there.,,,
Integrated,ZagreusHome_,2892,ZagreusHome_2892,,,,"Father's chambers, always locked.",,,
Integrated,ZagreusHome_,2893,ZagreusHome_2893,,,,Looks like Lunie's the featured Houseservant right now.,,,
Integrated,ZagreusHome_,2894,ZagreusHome_2894,,,,Lunie's in the spotlight.,,,
Integrated,ZagreusHome_,2895,ZagreusHome_2895,,,,Good for Alune I guess.,,,
Integrated,ZagreusHome_,2896,ZagreusHome_2896,,,,Alune's always up there...,,,
Integrated,ZagreusHome_,2897,ZagreusHome_2897,,,,"Well done, Lunie...",,,
Integrated,ZagreusHome_,2898,ZagreusHome_2898,,,,"Aphelios, the featured Houseservant...",,,
Integrated,ZagreusHome_,2899,ZagreusHome_2899,,,,Aphelios in the spotlight.,,,
Integrated,ZagreusHome_,2900,ZagreusHome_2900,,,,Good for Aphelios.,,,
Integrated,ZagreusHome_,2901,ZagreusHome_2901,,,,Phel does it again.,,,
Integrated,ZagreusHome_,2902,ZagreusHome_2902,,,,"Nice job, Phel.",,,
Integrated,ZagreusHome_,2903,ZagreusHome_2903,,,,"Truffle 'n Southpaw, featured Houseservants!",,,
Integrated,ZagreusHome_,2904,ZagreusHome_2904,,,,"Excellent work, badgers.",,,
Integrated,ZagreusHome_,2905,ZagreusHome_2905,,,,Look who are officially the best boys.,,,
Integrated,ZagreusHome_,2906,ZagreusHome_2906,,,,Badgers in the spotlight.,,,
Integrated,ZagreusHome_,2907,ZagreusHome_2907,,,,Vayne makin' the rounds!,,,
Integrated,ZagreusHome_,2908,ZagreusHome_2908,,,,Vayne in the spotlight!,,,
Integrated,ZagreusHome_,2909,ZagreusHome_2909,,,,"The featured Houseservant, Vayne!",,,
Integrated,ZagreusHome_,2910,ZagreusHome_2910,,,,Good for Vayne.,,,
Integrated,ZagreusHome_,2911,ZagreusHome_2911,,,,"Yasuo, our featured Houseservant!",,,
Integrated,ZagreusHome_,2912,ZagreusHome_2912,,,,Yasuo made the board!,,,
Integrated,ZagreusHome_,2913,ZagreusHome_2913,,,,"Nice work, Yasuo!",,,
Integrated,ZagreusHome_,2914,ZagreusHome_2914,,,,Yasuo got on the board!,,,
Integrated,ZagreusHome_,2915,ZagreusHome_2915,,,,"The House Contractor, up in lights!",,,
Integrated,ZagreusHome_,2916,ZagreusHome_2916,,,,"House Contractor, you did it!",,,
Integrated,ZagreusHome_,2917,ZagreusHome_2917,,,,Fine work from the House Contractor.,,,
Integrated,ZagreusHome_,2918,ZagreusHome_2918,,,,"We're proud of you, House Contractor.",,,
Integrated,ZagreusHome_,2919,ZagreusHome_2919,,,,"Hey, nice one, Wretched Broker!",,,
Integrated,ZagreusHome_,2920,ZagreusHome_2920,,,,The Wretched Broker did it!,,,
Integrated,ZagreusHome_,2921,ZagreusHome_2921,,,,"Great work, Wretched Broker.",,,
Integrated,ZagreusHome_,2922,ZagreusHome_2922,,,,"Congratulations, Wretched Broker.",,,
Integrated,ZagreusHome_,2923,ZagreusHome_2923,,,,The Head Chef pulled it off!,,,
Integrated,ZagreusHome_,2924,ZagreusHome_2924,,,,The Head Chef is on the board!,,,
Integrated,ZagreusHome_,2925,ZagreusHome_2925,,,,Good service from the Head Chef.,,,
Integrated,ZagreusHome_,2926,ZagreusHome_2926,,,,"Hey, not bad, Head Chef!",,,
Integrated,ZagreusHome_,2927,ZagreusHome_2927,,,,Hey Lulu's the featured Houseservant!,,,
Integrated,ZagreusHome_,2928,ZagreusHome_2928,,,,Lulu made the board!,,,
Integrated,ZagreusHome_,2929,ZagreusHome_2929,,,,"Hey, it's Lulu again!",,,
Integrated,ZagreusHome_,2930,ZagreusHome_2930,,,,"Lulu, you did it!",,,
Integrated,ZagreusHome_,2931,ZagreusHome_2931,,,,I must be dreaming. Zoe?!,,,
Integrated,ZagreusHome_,2932,ZagreusHome_2932,,,,"Wow, Zoe made the board!",,,
Integrated,ZagreusHome_,2933,ZagreusHome_2933,,,,"Nice work, Zoe.",,,
Integrated,ZagreusHome_,2934,ZagreusHome_2934,,,,"Zoe, makin' us proud.",,,
Integrated,ZagreusHome_,2935,ZagreusHome_2935,,,,There must be some mistake...,,,
Integrated,ZagreusHome_,2936,ZagreusHome_2936,,,,"Now who's this super handsome, really really strong 'n buff 'n humble hunk?",,,
Integrated,ZagreusHome_,2937,ZagreusHome_2937,,,,"Hey, whaddaya know!",,,
Integrated,ZagreusHome_,2938,ZagreusHome_2938,,,,That's really me up there.,,,
Integrated,ZagreusHome_,2941,ZagreusHome_2941,,,,Hrm.,,,
Integrated,ZagreusHome_,2944,ZagreusHome_2944,,,,Whatever ya say!,,,
Integrated,ZagreusHome_,2959,ZagreusHome_2959,,,,Fine. Maybe.,,,
Integrated,ZagreusHome_,2967,ZagreusHome_2967,,,,I broke free after all! Sort of.,,,
Integrated,ZagreusHome_,2968,ZagreusHome_2968,,,,The Contractor's been plenty busy thanks to me.,,,
Integrated,ZagreusHome_,2969,ZagreusHome_2969,,,,My extended family seems like an interesting bunch.,,,
Integrated,ZagreusHome_,2970,ZagreusHome_2970,,,,Good to have friends in low places.,,,
Integrated,ZagreusHome_,2971,ZagreusHome_2971,,,,Can't believe Soraka's fightin' for me.,,,
Integrated,ZagreusHome_,2972,ZagreusHome_2972,,,,Lord Uncle Volibear sure has been generous.,,,
Integrated,ZagreusHome_,2973,ZagreusHome_2973,,,,Lady Nami... so different from the Old Timer.,,,
Integrated,ZagreusHome_,2974,ZagreusHome_2974,,,,Lady Ahri... showin' me favor.,,,
Integrated,ZagreusHome_,2975,ZagreusHome_2975,,,,"Where there's violence, there's Darius.",,,
Integrated,ZagreusHome_,2976,ZagreusHome_2976,,,,"Grateful for your help, Lady Diana.",,,
Integrated,ZagreusHome_,2977,ZagreusHome_2977,,,,Never a dull moment with Teemo around.,,,
Integrated,ZagreusHome_,2978,ZagreusHome_2978,,,,Glad to have Lillia on my side.,,,
Integrated,ZagreusHome_,2979,ZagreusHome_2979,,,,Lady Lissandra seems to have taken a shine to me.,,,
Integrated,ZagreusHome_,2980,ZagreusHome_2980,,,,The Spirit Realm aren't all on the best of terms I guess.,,,
Integrated,ZagreusHome_,2981,ZagreusHome_2981,,,,The gifts of Kindred...,,,
Integrated,ZagreusHome_,2982,ZagreusHome_2982,,,,I think Kindred just likes messin' with me.,,,
Integrated,ZagreusHome_,2983,ZagreusHome_2983,,,,Nice to have my ancient legendary weapons there.,,,
Integrated,ZagreusHome_,2984,ZagreusHome_2984,,,,I know the Infinity Edge like the back of my hand.,,,
Integrated,ZagreusHome_,2985,ZagreusHome_2985,,,,The Last Whisper and I are close by now.,,,
Integrated,ZagreusHome_,2986,ZagreusHome_2986,,,,Randuin's Omen has seen me through how many fights?,,,
Integrated,ZagreusHome_,2987,ZagreusHome_2987,,,,"Sundered Sky, has there ever been a greater spear?",,,
Integrated,ZagreusHome_,2988,ZagreusHome_2988,,,,Iceborn Gauntlets always there for the direct approach.,,,
Integrated,ZagreusHome_,2989,ZagreusHome_2989,,,,"Rapidfire Canon, you 'n I have been through a lot.",,,
Integrated,ZagreusHome_,2990,ZagreusHome_2990,,,,Guess I have been rather busy recently.,,,
Integrated,ZagreusHome_,2991,ZagreusHome_2991,,,,My weapons have revealed their hidden power.,,,
Integrated,ZagreusHome_,2992,ZagreusHome_2992,,,,Where would I be without my friends?,,,
Integrated,ZagreusHome_,2993,ZagreusHome_2993,,,,Vayne's Codex... I'm gettin' somewhere with it.,,,
Integrated,ZagreusHome_,2994,ZagreusHome_2994,,,,"Was this bunch the best you have, Pa?",,,
Integrated,ZagreusHome_,2995,ZagreusHome_2995,,,,I guess it is a pretty decent statue.,,,
Integrated,ZagreusHome_,2996,ZagreusHome_2996,,,,I can't believe I actually pulled this off.,,,
Integrated,ZagreusHome_,2997,ZagreusHome_2997,,,,Wonder if I can get out even faster.,,,
Integrated,ZagreusHome_,2998,ZagreusHome_2998,,,,Not even the Pact of Punishment can stop me.,,,
Integrated,ZagreusHome_,2999,ZagreusHome_2999,,,,I get the perks of gettin' to slay the old timer's goons.,,,
Integrated,ZagreusHome_,3000,ZagreusHome_3000,,,,The Mirror of Night... it's made me strong.,,,
Integrated,ZagreusHome_,3001,ZagreusHome_3001,,,,I guess I'm glad Amumu's not permanently dead.,,,
Integrated,ZagreusHome_,3002,ZagreusHome_3002,,,,Mother Moon... this was the least I could do.,,,
Integrated,ZagreusHome_,3003,ZagreusHome_3003,,,,I guess Yorick is even freer than before.,,,
Integrated,ZagreusHome_,3004,ZagreusHome_3004,,,,Hope Yone 'n Yasuo can feel like family again.,,,
Integrated,ZagreusHome_,3005,ZagreusHome_3005,,,,Hope Vayne 'n Riven make up for lost time.,,,
Integrated,ZagreusHome_,3006,ZagreusHome_3006,,,,"Lulu's got everything under control, I hope...?",,,
Integrated,ZagreusHome_,3007,ZagreusHome_3007,,,,What a weapon...,,,
Integrated,ZagreusHome_,3008,ZagreusHome_3008,,,,Thank you for your strength.,,,
Integrated,ZagreusHome_,3009,ZagreusHome_3009,,,,It was my honor.,,,
Integrated,ZagreusHome_,3010,ZagreusHome_3010,,,,Nothin' gets past you.,,,
Integrated,ZagreusHome_,3011,ZagreusHome_3011,,,,"Infernum, where's the one who wielded you?",,,
Integrated,ZagreusHome_,3012,ZagreusHome_3012,,,,"I'm no Yasuo, but I'm no slouch.",,,
Integrated,ZagreusHome_,3013,ZagreusHome_3013,,,,I shall procure all the fishes!,,,
Integrated,ZagreusHome_,3014,ZagreusHome_3014,,,,Karthus musta made a fortune off of me.,,,
Integrated,ZagreusHome_,3015,ZagreusHome_3015,,,,Lillia really believed I could pull this off.,,,
Integrated,ZagreusHome_,3016,ZagreusHome_3016,,,,Always happy to oblige Kindred.,,,
Integrated,ZagreusHome_,3017,ZagreusHome_3017,,,,Anything to cut Thresh down to size.,,,
Unused,ZagreusHome_,3018,ZagreusHome_3018,,,,The ones that tell me which Spirit is waitin' for me? What about 'em?,,,
Unused,ZagreusHome_,3019,ZagreusHome_3019,,,,"Blue 'n gold reward chambers, huh.",,,
Unused,ZagreusHome_,3020,ZagreusHome_3020,,,,"What's not to like, sure.",,,
Unused,ZagreusHome_,3021,ZagreusHome_3021,,,,"Dash while spear-spinning, then.",,,
Unused,ZagreusHome_,3022,ZagreusHome_3022,,,,Look for the little moment when I draw.,,,
Unused,ZagreusHome_,3023,ZagreusHome_3023,,,,"Block, then chuck shield in nose.",,,
Unused,ZagreusHome_,3024,ZagreusHome_3024,,,,Dash in with the Twin Fists...,,,
Unused,ZagreusHome_,3025,ZagreusHome_3025,,,,Listen for the cue when I need to reload...,,,
Unused,ZagreusHome_,3026,ZagreusHome_3026,,,,"You mean the Dark Thirst on my weapons, huh...",,,
Integrated,ZagreusHome_,3027,ZagreusHome_3027,,,,Bloodthirsty...,,,
Integrated,ZagreusHome_,3028,ZagreusHome_3028,,,,Nice chattin'!,,,
Integrated,ZagreusHome_,3029,ZagreusHome_3029,,,,Good chattin'.,,,
Integrated,ZagreusHome_,3030,ZagreusHome_3030,,,,See ya!,,,
Integrated,ZagreusHome_,3031,ZagreusHome_3031,,,,Later!,,,
Integrated,ZagreusHome_,3032,ZagreusHome_3032,,,,Take care!,,,
Integrated,ZagreusHome_,3033,ZagreusHome_3033,,,,"Take care, OK?",,,
Integrated,ZagreusHome_,3034,ZagreusHome_3034,,,,Alright I'm off.,,,
Integrated,ZagreusHome_,3035,ZagreusHome_3035,,,,Good seein' you.,,,
Integrated,ZagreusHome_,3036,ZagreusHome_3036,,,,"Bye, Lulu.",,,
Integrated,ZagreusHome_,3037,ZagreusHome_3037,,,,"See you, Lulu.",,,
Integrated,ZagreusHome_,3038,ZagreusHome_3038,,,,"Take care, Lulu!",,,
Integrated,ZagreusHome_,3039,ZagreusHome_3039,,,,"See you, Zoe.",,,
Integrated,ZagreusHome_,3040,ZagreusHome_3040,,,,"Alright, Zoe.",,,
Integrated,ZagreusHome_,3041,ZagreusHome_3041,,,,"Get some rest, girlie.",,,
Integrated,ZagreusHome_,3042,ZagreusHome_3042,,,,"Bye, Zoe.",,,
Integrated,ZagreusHome_,3043,ZagreusHome_3043,,,,"See you, Phel.",,,
Integrated,ZagreusHome_,3044,ZagreusHome_3044,,,,"See you, Aphelios.",,,
Integrated,ZagreusHome_,3045,ZagreusHome_3045,,,,See you out there.,,,
Integrated,ZagreusHome_,3046,ZagreusHome_3046,,,,Thanks.,,,
Integrated,ZagreusHome_,3047,ZagreusHome_3047,,,,Take care.,,,
Integrated,ZagreusHome_,3048,ZagreusHome_3048,,,,Thank you.,,,
Integrated,ZagreusHome_,3049,ZagreusHome_3049,,,,See ya.,,,
Integrated,ZagreusHome_,3050,ZagreusHome_3050,,,,"Be good, boys.",,,
Integrated,ZagreusHome_,3051,ZagreusHome_3051,,,,"Back soon, boys.",,,
Integrated,ZagreusHome_,3052,ZagreusHome_3052,,,,"Take care, guys.",,,
Integrated,ZagreusHome_,3053,ZagreusHome_3053,,,,"Take care, Alune.",,,
Integrated,ZagreusHome_,3054,ZagreusHome_3054,,,,See you out there?,,,
Integrated,ZagreusHome_,3055,ZagreusHome_3055,,,,"Nice seein' ya, Lunie.",,,
Integrated,ZagreusHome_,3056,ZagreusHome_3056,,,,"See ya soon, Alune.",,,
Integrated,ZagreusHome_,3057,ZagreusHome_3057,,,,"Bye, pal.",,,
Integrated,ZagreusHome_,3058,ZagreusHome_3058,,,,"Take care, pal.",,,
Integrated,ZagreusHome_,3059,ZagreusHome_3059,,,,"Later, pal.",,,
Integrated,ZagreusHome_,3060,ZagreusHome_3060,,,,"Wow, bro.",,,
Integrated,ZagreusHome_,3061,ZagreusHome_3061,,,,"You sound amazing, bro.",,,
Integrated,ZagreusHome_,3062,ZagreusHome_3062,,,,"Bye, Mother Moon.",,,
Integrated,ZagreusHome_,3063,ZagreusHome_3063,,,,"Thank you, Mother Moon.",,,
Integrated,ZagreusHome_,3064,ZagreusHome_3064,,,,"Good chat, Pa!",,,
Integrated,ZagreusHome_,3065,ZagreusHome_3065,,,,Well then!,,,
Integrated,ZagreusHome_,3066,ZagreusHome_3066,,,,Well alright!,,,
Integrated,ZagreusHome_,3067,ZagreusHome_3067,,,,Please make yourselves at home!,,,
Integrated,ZagreusHome_,3068,ZagreusHome_3068,,,,How's it goin'?,,,
Integrated,ZagreusHome_,3069,ZagreusHome_3069,,,,Thank you for waitin'.,,,
Integrated,ZagreusHome_,3070,ZagreusHome_3070,,,,Appreciate your patience.,,,
Integrated,ZagreusHome_,3071,ZagreusHome_3071,,,,"How goes it, shades?",,,
Integrated,ZagreusHome_,3072,ZagreusHome_3072,,,,What's the latest?,,,
Integrated,ZagreusHome_,3073,ZagreusHome_3073,,,,What's new?,,,
Integrated,ZagreusHome_,3074,ZagreusHome_3074,,,,"Hey, welcome!",,,
Integrated,ZagreusHome_,3075,ZagreusHome_3075,,,,"Hey, I know you!",,,
Integrated,ZagreusHome_,3076,ZagreusHome_3076,,,,You ghosties doin' alright?,,,
Integrated,ZagreusHome_,3077,ZagreusHome_3077,,,,This one!,,,
Integrated,ZagreusHome_,3078,ZagreusHome_3078,,,,"This one, then.",,,
Integrated,ZagreusHome_,3079,ZagreusHome_3079,,,,Such craftsmanship...,,,
Integrated,ZagreusHome_,3080,ZagreusHome_3080,,,,It's... extraordinary...,,,
Integrated,ZagreusHome_,3081,ZagreusHome_3081,,,,Looks different from this angle.,,,
Integrated,ZagreusHome_,3082,ZagreusHome_3082,,,,It's like a new experience every time I look.,,,
Integrated,ZagreusHome_,3086,ZagreusHome_3086,,,,Uh huh...,,,
Integrated,ZagreusHome_,3087,ZagreusHome_3087,,,,"Appreciate it, Amumu.",,,
Integrated,ZagreusHome_,3089,ZagreusHome_3089,,,,That Flameater's acclimating well.,,,
Integrated,ZagreusHome_,3090,ZagreusHome_3090,,,,"Greetings, river critters.",,,
Integrated,ZagreusHome_,3091,ZagreusHome_3091,,,,You guys miss the river?,,,
Integrated,ZagreusHome_,3092,ZagreusHome_3092,,,,"How goes it, fishies?",,,
Integrated,ZagreusHome_,3093,ZagreusHome_3093,,,,"Limitless work, limitless time, am I right?",,,
Integrated,ZagreusHome_,3094,ZagreusHome_3094,,,,"Together, we can achieve anything the old timer wants!",,,
Integrated,ZagreusHome_,3095,ZagreusHome_3095,,,,Who wants to hear a humorous jest of some sort?,,,
Integrated,ZagreusHome_,3096,ZagreusHome_3096,,,,"Workin' hard or hardly workin', am I right?",,,
Integrated,ZagreusHome_,3097,ZagreusHome_3097,,,,These wall-scrolls are awful!,,,
Integrated,ZagreusHome_,3098,ZagreusHome_3098,,,,"Seriously, you shades keep it up.",,,
